gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
Female,0,No,Yes,67,Yes,No,Liquid Home,One year,Yes,OneMoney,26.73,1766.36,0
Female,1,No,No,62,Yes,No,Econet Mobile,One year,No,EcoCash,8.0,466.41,0
Male,0,No,Yes,46,Yes,No,TelOne ADSL,Two year,Yes,ZIPIT,46.15,2133.5,0
Male,1,No,Yes,52,Yes,Yes,Liquid Home,Month-to-month,No,EcoCash,49.97,2512.82,1
Male,1,No,No,63,Yes,No,ZOL Fibroniks,Month-to-month,No,ZIPIT,49.1,3094.52,0
Female,0,No,No,71,Yes,Yes,ZOL Fibroniks,Month-to-month,No,EcoCash,68.66,4850.47,1
Male,0,No,Yes,52,Yes,No,TelOne ADSL,One year,No,EcoCash,17.8,921.35,0
Male,0,Yes,Yes,66,Yes,Yes,Liquid Home,Month-to-month,Yes,OneMoney,18.25,1247.92,0
Male,0,No,No,70,Yes,No,Econet Mobile,Month-to-month,Yes,Bank debit order,37.38,2665.78,0
Female,0,No,Yes,12,Yes,Yes,ZOL Fibroniks,One year,No,Bank debit order,35.86,508.33,0
Female,0,Yes,Yes,36,Yes,No,Econet Mobile,Month-to-month,No,Bank debit order,40.4,1357.65,1
Female,0,No,Yes,26,Yes,No,ZOL Fibroniks,One year,No,ZIPIT,53.05,1395.83,0
Male,0,Yes,No,69,Yes,No,Liquid Home,One year,No,Cash deposit,33.4,2341.79,0
Male,0,Yes,No,54,Yes,No,Econet Mobile,Two year,Yes,EcoCash,56.59,3025.01,0
Male,0,Yes,Yes,64,Yes,No,Econet Mobile,One year,No,OneMoney,24.12,1540.73,0
Male,0,No,No,25,Yes,No,TelOne ADSL,Month-to-month,No,EcoCash,28.87,786.65,1
Female,0,No,Yes,61,Yes,Yes,ZOL Fibroniks,Month-to-month,No,EcoCash,18.0,1086.01,1
Female,1,No,No,5,Yes,No,TelOne ADSL,Month-to-month,Yes,ZIPIT,8.0,103.18,1
Female,1,Yes,Yes,68,Yes,Yes,Econet Mobile,Month-to-month,Yes,EcoCash,8.0,539.64,0
Male,0,No,No,16,Yes,Yes,ZOL Fibroniks,One year,No,Cash deposit,54.11,886.85,1
Male,0,Yes,Yes,38,Yes,Yes,ZOL Fibroniks,Month-to-month,No,Bank debit order,57.85,2242.8,1
Female,0,Yes,Yes,52,Yes,No,TelOne ADSL,One year,Yes,EcoCash,14.98,722.63,0
Male,0,Yes,Yes,54,Yes,Yes,Econet Mobile,One year,Yes,EcoCash,54.77,2977.25,0
Male,0,No,No,15,Yes,No,TelOne ADSL,One year,Yes,Cash deposit,8.0,94.2,0
Male,0,Yes,Yes,40,Yes,No,ZOL Fibroniks,One year,Yes,Cash deposit,19.43,836.28,0
Male,0,No,Yes,38,Yes,No,Econet Mobile,Month-to-month,Yes,Cash deposit,29.58,1107.12,0
Female,0,No,Yes,56,Yes,Yes,Econet Mobile,Month-to-month,No,ZIPIT,56.97,3172.74,0
Female,0,Yes,No,23,Yes,No,TelOne ADSL,Month-to-month,Yes,Cash deposit,70.52,1578.78,1
Male,1,No,No,55,Yes,No,ZOL Fibroniks,One year,Yes,Cash deposit,29.66,1627.83,0
Female,0,Yes,Yes,44,Yes,No,ZOL Fibroniks,Two year,No,EcoCash,36.77,1644.43,0
Male,0,Yes,Yes,55,Yes,No,TelOne ADSL,Two year,No,Bank debit order,56.73,3123.04,0
Male,1,Yes,No,63,Yes,Yes,Econet Mobile,Month-to-month,No,ZIPIT,78.46,5053.14,0
Male,0,No,Yes,31,Yes,Yes,Liquid Home,Two year,Yes,OneMoney,59.38,1818.07,0
Female,0,No,Yes,31,Yes,No,Liquid Home,Two year,Yes,EcoCash,16.22,459.04,0
Female,0,No,Yes,58,Yes,No,None,Month-to-month,Yes,Bank debit order,53.77,3112.02,0
Female,1,No,Yes,57,Yes,No,Liquid Home,Month-to-month,No,EcoCash,26.37,1520.13,1
Male,0,Yes,No,63,Yes,No,None,Two year,No,ZIPIT,63.22,3919.05,0
Male,0,No,No,40,Yes,Yes,TelOne ADSL,Month-to-month,No,EcoCash,49.39,2041.07,1
Female,0,Yes,Yes,46,Yes,No,TelOne ADSL,Two year,No,OneMoney,19.59,888.31,0
Male,0,Yes,No,4,Yes,Yes,ZOL Fibroniks,Month-to-month,No,OneMoney,57.89,316.36,1
Male,0,No,Yes,33,Yes,No,ZOL Fibroniks,Month-to-month,Yes,EcoCash,47.52,1634.85,0
Female,0,Yes,No,17,Yes,No,None,Month-to-month,Yes,EcoCash,45.17,800.94,1
Female,0,Yes,Yes,62,No,No phone service,Econet Mobile,Month-to-month,Yes,EcoCash,38.54,2388.39,1
Male,0,Yes,No,8,Yes,Yes,Liquid Home,One year,No,EcoCash,28.57,177.98,0
Male,0,Yes,No,56,Yes,No,TelOne ADSL,Month-to-month,Yes,EcoCash,49.11,2718.61,0
Female,0,No,No,61,Yes,Yes,ZOL Fibroniks,Month-to-month,No,OneMoney,77.63,4681.63,1
Male,0,Yes,Yes,34,Yes,No,Econet Mobile,Two year,Yes,OneMoney,72.35,2403.96,0
Male,0,No,No,48,Yes,No,ZOL Fibroniks,Month-to-month,No,ZIPIT,34.68,1679.0,1
Male,0,Yes,No,42,Yes,No,Liquid Home,Month-to-month,Yes,EcoCash,8.0,352.3,1
Male,1,No,Yes,50,Yes,No,Liquid Home,Two year,Yes,ZIPIT,28.14,1329.19,1
Female,1,No,Yes,50,Yes,Yes,TelOne ADSL,Two year,Yes,OneMoney,40.63,2007.09,0
Female,0,No,No,18,Yes,No,Liquid Home,One year,Yes,ZIPIT,43.13,735.84,0
Female,0,No,No,50,Yes,Yes,None,Month-to-month,Yes,Bank debit order,54.17,2781.35,0
Male,0,No,No,65,Yes,No,Econet Mobile,Month-to-month,Yes,Cash deposit,51.07,3214.73,0
Male,0,No,Yes,22,Yes,Yes,None,One year,Yes,Cash deposit,51.34,1225.4,0
Female,0,No,No,22,Yes,No,TelOne ADSL,One year,Yes,ZIPIT,26.6,614.22,0
Male,1,Yes,Yes,21,Yes,Yes,Liquid Home,One year,No,EcoCash,28.59,472.35,0
Female,0,Yes,Yes,66,Yes,Yes,None,Month-to-month,Yes,EcoCash,18.53,1190.92,0
Female,0,No,No,64,Yes,Yes,ZOL Fibroniks,One year,Yes,ZIPIT,42.68,2753.84,0
Male,1,Yes,No,25,Yes,No,None,One year,Yes,OneMoney,53.57,1305.21,0
Female,0,Yes,No,68,Yes,Yes,ZOL Fibroniks,Two year,Yes,OneMoney,57.24,3878.66,0
Female,0,No,Yes,55,Yes,No,Econet Mobile,Month-to-month,No,ZIPIT,8.0,553.78,0
Male,0,Yes,Yes,29,Yes,No,Econet Mobile,Month-to-month,No,ZIPIT,46.47,1326.49,0
Female,0,Yes,No,60,Yes,No,TelOne ADSL,Month-to-month,Yes,EcoCash,19.24,1100.31,0
Male,1,No,Yes,66,Yes,Yes,Econet Mobile,One year,No,Bank debit order,48.62,3254.72,0
Female,0,Yes,No,63,Yes,No,ZOL Fibroniks,Two year,No,Cash deposit,19.12,1134.43,0
Female,0,Yes,No,34,Yes,No,Liquid Home,Month-to-month,No,EcoCash,51.22,1776.61,1
Male,0,Yes,No,15,Yes,No,Liquid Home,Month-to-month,No,OneMoney,26.35,424.46,0
Female,1,Yes,No,12,Yes,Yes,None,Month-to-month,Yes,Cash deposit,26.73,412.06,1
Male,0,Yes,Yes,60,Yes,Yes,Liquid Home,Month-to-month,Yes,ZIPIT,52.46,3168.33,1
Female,0,No,Yes,53,Yes,Yes,ZOL Fibroniks,One year,Yes,OneMoney,28.07,1476.01,0
Female,0,Yes,No,51,Yes,No,ZOL Fibroniks,Month-to-month,Yes,Bank debit order,55.26,2816.8,0
Female,1,Yes,Yes,3,Yes,No,Econet Mobile,Two year,Yes,Cash deposit,51.35,260.96,0
Female,0,No,No,70,Yes,Yes,None,Month-to-month,No,ZIPIT,36.0,2523.14,0
Male,0,Yes,Yes,8,Yes,No,None,One year,Yes,EcoCash,29.84,228.03,0
Female,1,Yes,No,42,Yes,Yes,ZOL Fibroniks,Month-to-month,No,Cash deposit,60.97,2557.48,1
Male,0,Yes,Yes,68,Yes,Yes,TelOne ADSL,Month-to-month,Yes,Cash deposit,52.94,3623.71,0
Female,0,Yes,No,17,Yes,No,Liquid Home,Month-to-month,No,EcoCash,67.56,1129.69,0
Male,0,Yes,Yes,37,Yes,No,Econet Mobile,Month-to-month,Yes,ZIPIT,8.0,244.33,0
Female,0,Yes,No,61,Yes,No,Econet Mobile,Month-to-month,Yes,ZIPIT,32.8,1967.23,1
Male,0,No,No,19,Yes,Yes,ZOL Fibroniks,One year,No,EcoCash,29.8,521.95,0
Female,0,No,Yes,7,Yes,No,TelOne ADSL,Month-to-month,Yes,Cash deposit,47.22,322.87,1
Male,0,No,Yes,35,Yes,No,Liquid Home,One year,No,Cash deposit,20.92,701.51,0
Female,0,Yes,Yes,58,Yes,No,Liquid Home,Month-to-month,Yes,EcoCash,23.45,1351.13,0
Male,0,No,No,42,Yes,Yes,Liquid Home,Month-to-month,Yes,ZIPIT,38.74,1619.5,0
Male,1,No,No,32,Yes,Yes,Liquid Home,Month-to-month,No,EcoCash,8.0,269.17,1
Male,0,Yes,No,46,Yes,Yes,ZOL Fibroniks,One year,Yes,EcoCash,8.0,319.84,0
Male,0,No,Yes,3,Yes,No,Liquid Home,Month-to-month,No,EcoCash,35.93,192.93,1
Female,0,No,Yes,25,Yes,No,TelOne ADSL,Month-to-month,Yes,ZIPIT,85.77,2206.52,1
Male,0,Yes,No,64,Yes,No,TelOne ADSL,Month-to-month,No,Cash deposit,40.04,2589.54,0
Male,0,No,No,28,Yes,Yes,None,Month-to-month,No,OneMoney,31.22,910.97,0
Male,0,Yes,Yes,70,Yes,No,Liquid Home,Month-to-month,No,EcoCash,45.76,3146.42,0
Male,0,Yes,Yes,40,Yes,Yes,TelOne ADSL,Month-to-month,Yes,EcoCash,48.41,1907.21,0
Female,0,Yes,Yes,68,Yes,No,None,One year,Yes,EcoCash,35.69,2403.27,0
Female,0,Yes,No,45,Yes,Yes,Liquid Home,Month-to-month,Yes,EcoCash,25.83,1091.3,1
Male,1,No,No,30,Yes,No,Econet Mobile,Month-to-month,No,OneMoney,9.77,274.2,1
Female,0,No,No,67,Yes,Yes,None,Month-to-month,Yes,Bank debit order,54.21,3745.67,0
Female,0,Yes,No,19,Yes,Yes,Econet Mobile,Month-to-month,No,Bank debit order,29.53,566.41,1
Female,0,No,No,28,Yes,No,ZOL Fibroniks,Month-to-month,No,EcoCash,46.54,1379.68,1
Female,0,No,Yes,52,Yes,No,ZOL Fibroniks,One year,No,EcoCash,57.02,3038.23,0
Female,0,No,Yes,63,Yes,Yes,Liquid Home,Month-to-month,Yes,ZIPIT,32.48,1999.06,1
Male,1,No,Yes,14,Yes,No,TelOne ADSL,One year,Yes,ZIPIT,11.62,164.49,0
Female,1,No,No,72,Yes,Yes,TelOne ADSL,One year,Yes,EcoCash,33.92,2422.4,0
Male,0,No,No,31,Yes,No,ZOL Fibroniks,Two year,No,Bank debit order,35.2,1137.79,0
Male,0,Yes,Yes,24,Yes,No,Liquid Home,Month-to-month,No,OneMoney,46.91,1149.35,1
Female,0,No,No,9,Yes,No,Liquid Home,One year,Yes,OneMoney,27.71,332.68,0
Male,0,Yes,Yes,1,Yes,No,TelOne ADSL,Month-to-month,Yes,Cash deposit,26.79,37.1,1
Female,0,Yes,Yes,40,Yes,No,ZOL Fibroniks,One year,No,EcoCash,31.06,1283.72,0
Female,0,Yes,No,44,Yes,Yes,ZOL Fibroniks,Month-to-month,Yes,ZIPIT,44.69,1934.18,1
Female,0,Yes,No,6,No,No phone service,TelOne ADSL,Month-to-month,No,Bank debit order,54.2,251.92,0
Male,1,No,Yes,65,No,No phone service,ZOL Fibroniks,Month-to-month,No,Bank debit order,80.0,5233.55,1
Male,0,No,Yes,39,Yes,No,TelOne ADSL,Month-to-month,Yes,EcoCash,72.72,2843.5,0
Male,0,Yes,No,3,Yes,Yes,Liquid Home,Month-to-month,Yes,EcoCash,35.59,134.45,1
Female,0,No,No,61,Yes,Yes,TelOne ADSL,Two year,No,ZIPIT,25.06,1599.43,0
Male,0,Yes,No,14,Yes,No,Econet Mobile,One year,Yes,EcoCash,26.78,391.75,1
Female,1,No,Yes,49,Yes,Yes,ZOL Fibroniks,Month-to-month,No,ZIPIT,14.37,745.61,1
Male,0,Yes,Yes,49,Yes,Yes,ZOL Fibroniks,One year,No,Cash deposit,40.24,2022.84,0
Male,0,Yes,Yes,59,No,No phone service,None,Month-to-month,Yes,EcoCash,20.17,1182.66,1
Male,0,No,Yes,59,Yes,No,Econet Mobile,Month-to-month,Yes,EcoCash,18.07,1036.14,0
Male,0,No,No,71,Yes,No,ZOL Fibroniks,One year,No,OneMoney,19.26,1466.38,0
Male,0,Yes,No,6,Yes,Yes,Econet Mobile,One year,Yes,Bank debit order,53.99,343.24,0
Male,0,Yes,No,26,Yes,No,Liquid Home,One year,Yes,OneMoney,36.51,963.62,0
Female,0,Yes,Yes,26,Yes,No,TelOne ADSL,Month-to-month,Yes,Bank debit order,13.47,301.06,0
Female,0,No,Yes,27,Yes,Yes,Econet Mobile,Month-to-month,No,ZIPIT,53.86,1466.58,1
Female,0,Yes,No,17,Yes,Yes,ZOL Fibroniks,One year,No,EcoCash,59.44,1026.6,0
Male,0,Yes,Yes,17,Yes,No,TelOne ADSL,Month-to-month,Yes,EcoCash,29.72,458.42,1
Male,0,No,Yes,70,Yes,No,Liquid Home,Month-to-month,Yes,OneMoney,23.9,1709.94,0
Female,1,No,Yes,65,Yes,No,TelOne ADSL,Month-to-month,No,EcoCash,22.3,1436.72,0
Female,1,Yes,Yes,49,Yes,No,Liquid Home,Month-to-month,No,EcoCash,42.77,1985.22,1
Female,0,No,Yes,40,Yes,No,None,One year,Yes,EcoCash,54.41,2150.21,0
Male,0,Yes,Yes,34,Yes,No,TelOne ADSL,Month-to-month,No,OneMoney,41.03,1443.44,0
Male,1,Yes,No,49,Yes,Yes,Econet Mobile,One year,Yes,Bank debit order,13.78,630.33,0
Female,0,No,Yes,62,Yes,No,ZOL Fibroniks,One year,Yes,Bank debit order,57.15,3664.22,0
Female,0,Yes,No,31,Yes,No,Liquid Home,Month-to-month,No,ZIPIT,37.02,1171.51,1
Female,0,Yes,No,39,Yes,Yes,Econet Mobile,One year,Yes,EcoCash,34.38,1452.64,0
Female,0,No,Yes,66,Yes,Yes,ZOL Fibroniks,Month-to-month,Yes,OneMoney,45.76,2965.05,1
Male,0,No,Yes,66,Yes,No,None,Month-to-month,Yes,EcoCash,56.78,3686.98,0
Female,0,No,Yes,16,Yes,No,TelOne ADSL,Month-to-month,Yes,OneMoney,17.5,268.04,1
Female,0,No,Yes,17,Yes,Yes,None,One year,No,ZIPIT,13.85,172.03,0
Female,1,Yes,Yes,14,Yes,No,ZOL Fibroniks,Month-to-month,Yes,EcoCash,37.14,497.15,1
Female,0,No,No,1,Yes,No,Liquid Home,Month-to-month,No,EcoCash,37.35,116.75,1
Male,0,Yes,Yes,50,Yes,No,Liquid Home,Two year,No,Bank debit order,54.24,2696.6,0
Female,0,No,Yes,31,Yes,No,None,Two year,No,EcoCash,60.82,1805.84,0
Male,0,Yes,No,2,Yes,Yes,ZOL Fibroniks,Two year,No,ZIPIT,28.95,72.98,0
Female,0,Yes,No,14,Yes,Yes,Econet Mobile,Month-to-month,No,ZIPIT,43.91,680.88,0
Male,0,Yes,No,38,Yes,No,TelOne ADSL,One year,Yes,OneMoney,46.27,1664.72,0
Female,0,No,Yes,61,Yes,No,Econet Mobile,One year,Yes,EcoCash,48.02,2861.69,0
Female,0,Yes,No,48,Yes,No,None,Month-to-month,No,Cash deposit,8.82,426.15,0
Male,0,No,No,38,Yes,No,Econet Mobile,Month-to-month,Yes,ZIPIT,47.39,1740.95,0
Male,0,No,No,13,Yes,Yes,ZOL Fibroniks,Month-to-month,Yes,ZIPIT,23.03,291.02,0
Female,1,No,No,21,No,No phone service,Econet Mobile,One year,Yes,ZIPIT,48.29,1086.12,0
Male,0,Yes,Yes,57,Yes,No,TelOne ADSL,Month-to-month,Yes,EcoCash,17.18,960.38,0
Female,0,Yes,No,56,Yes,No,TelOne ADSL,Month-to-month,Yes,OneMoney,39.05,2209.69,0
Female,0,No,No,63,Yes,Yes,Liquid Home,Month-to-month,Yes,Cash deposit,32.43,2069.56,1
Female,0,No,No,38,Yes,Yes,Econet Mobile,One year,Yes,EcoCash,76.33,2860.88,0
Male,0,Yes,Yes,19,No,No phone service,Liquid Home,Month-to-month,No,ZIPIT,21.86,362.59,1
Male,0,No,No,36,Yes,No,Econet Mobile,Two year,No,EcoCash,20.5,787.74,0
Female,0,Yes,Yes,65,Yes,No,Liquid Home,Month-to-month,Yes,Cash deposit,64.35,4185.2,1
Female,0,Yes,No,13,Yes,No,TelOne ADSL,Two year,No,Cash deposit,53.25,702.7,0
Female,1,Yes,Yes,61,Yes,No,ZOL Fibroniks,Month-to-month,Yes,Cash deposit,42.28,2577.3,1
Male,0,Yes,No,72,Yes,Yes,ZOL Fibroniks,Month-to-month,Yes,ZIPIT,28.64,2055.68,1
Female,0,Yes,No,59,Yes,Yes,None,Two year,Yes,OneMoney,16.53,984.96,0
Female,1,No,Yes,48,No,No phone service,Econet Mobile,Month-to-month,No,Cash deposit,29.47,1358.69,1
Female,0,Yes,No,29,Yes,No,ZOL Fibroniks,Month-to-month,No,EcoCash,27.57,819.0,1
Male,0,No,No,62,Yes,Yes,TelOne ADSL,Month-to-month,Yes,Bank debit order,24.58,1473.87,0
Female,0,No,Yes,11,Yes,No,Econet Mobile,One year,No,Cash deposit,27.98,424.08,0
Female,0,No,Yes,55,Yes,Yes,TelOne ADSL,Month-to-month,No,EcoCash,27.14,1523.32,0
Male,0,Yes,Yes,29,Yes,Yes,Liquid Home,Month-to-month,Yes,EcoCash,54.57,1596.64,1
Female,0,No,No,36,Yes,No,Econet Mobile,Month-to-month,Yes,Cash deposit,12.15,384.13,1
Female,0,Yes,Yes,33,Yes,No,ZOL Fibroniks,Two year,Yes,EcoCash,44.32,1517.77,0
Male,0,No,Yes,0,Yes,Yes,TelOne ADSL,Two year,Yes,EcoCash,42.08,18.38,0
Female,0,Yes,Yes,72,No,No phone service,Liquid Home,One year,No,EcoCash,36.07,2627.29,0
Female,1,No,Yes,48,Yes,No,TelOne ADSL,Two year,Yes,Cash deposit,49.27,2331.54,0
Female,1,Yes,Yes,43,Yes,No,Liquid Home,Month-to-month,No,EcoCash,44.99,1838.83,1
Male,0,No,No,7,Yes,Yes,ZOL Fibroniks,Month-to-month,No,EcoCash,39.08,350.63,1
Female,0,Yes,Yes,56,Yes,No,None,Month-to-month,Yes,EcoCash,57.13,3228.24,0
Female,0,Yes,No,70,Yes,No,Econet Mobile,One year,Yes,OneMoney,8.0,540.41,0
Male,0,No,No,59,Yes,Yes,None,Month-to-month,No,EcoCash,76.72,4624.79,1
Female,0,Yes,No,18,Yes,No,Econet Mobile,Month-to-month,No,EcoCash,58.41,1050.45,0
Male,0,No,Yes,13,Yes,Yes,ZOL Fibroniks,Month-to-month,No,OneMoney,68.36,949.15,1
Male,0,No,No,26,Yes,Yes,TelOne ADSL,Two year,Yes,ZIPIT,21.6,479.93,0
Female,0,No,No,1,Yes,No,Liquid Home,Month-to-month,No,EcoCash,38.69,22.28,1
Male,0,No,Yes,40,No,No phone service,Liquid Home,Month-to-month,Yes,ZIPIT,43.04,1707.01,0
Male,0,No,Yes,33,Yes,No,ZOL Fibroniks,One year,No,ZIPIT,30.78,966.39,1
Male,0,No,Yes,36,Yes,Yes,ZOL Fibroniks,One year,Yes,ZIPIT,40.71,1421.33,0
Female,0,Yes,No,72,Yes,No,ZOL Fibroniks,Month-to-month,No,EcoCash,42.22,3047.27,1
Male,0,No,Yes,47,Yes,No,ZOL Fibroniks,One year,Yes,EcoCash,15.92,739.52,0
Female,1,No,No,30,No,No phone service,Econet Mobile,Month-to-month,Yes,Cash deposit,50.87,1516.29,1
Female,0,Yes,No,57,Yes,No,None,Month-to-month,Yes,EcoCash,49.39,2789.69,0
Female,0,Yes,No,26,Yes,No,Liquid Home,Month-to-month,No,Cash deposit,25.35,710.12,1
Female,0,Yes,No,55,Yes,No,ZOL Fibroniks,Two year,Yes,EcoCash,14.16,716.55,0
Male,0,No,No,68,Yes,No,ZOL Fibroniks,One year,Yes,OneMoney,39.88,2714.53,0
Male,0,Yes,Yes,66,Yes,Yes,Econet Mobile,Month-to-month,Yes,EcoCash,22.8,1482.26,0
Female,0,No,Yes,37,No,No phone service,Liquid Home,Month-to-month,Yes,ZIPIT,42.84,1558.55,1
Female,0,No,No,34,Yes,No,TelOne ADSL,Month-to-month,No,EcoCash,23.72,697.55,1
Female,0,No,Yes,29,Yes,No,ZOL Fibroniks,Month-to-month,Yes,ZIPIT,64.96,1881.82,1
Male,1,Yes,No,38,Yes,Yes,Econet Mobile,Month-to-month,No,EcoCash,25.63,943.24,0
Male,1,No,Yes,68,Yes,No,TelOne ADSL,Month-to-month,Yes,EcoCash,21.91,1503.72,0
Female,0,No,Yes,63,Yes,No,ZOL Fibroniks,Month-to-month,Yes,EcoCash,38.43,2574.75,0
Female,0,Yes,No,44,Yes,Yes,None,Month-to-month,No,Cash deposit,9.22,414.31,0
Male,0,Yes,No,20,Yes,No,TelOne ADSL,Month-to-month,Yes,Cash deposit,22.42,471.66,0
Female,0,Yes,No,27,Yes,Yes,ZOL Fibroniks,Month-to-month,No,EcoCash,8.19,181.96,1
Female,0,No,Yes,17,Yes,No,TelOne ADSL,Month-to-month,Yes,EcoCash,41.82,719.64,1
Male,0,Yes,Yes,13,Yes,No,Liquid Home,Month-to-month,Yes,Bank debit order,54.7,705.47,1
Female,0,Yes,No,0,Yes,No,None,Month-to-month,Yes,EcoCash,30.27,0.0,0
Male,0,Yes,No,56,Yes,No,Liquid Home,Month-to-month,Yes,EcoCash,60.58,3346.95,1
Male,0,Yes,Yes,53,Yes,Yes,None,Month-to-month,No,EcoCash,22.7,1226.81,0
Male,0,Yes,No,13,Yes,No,Econet Mobile,Month-to-month,Yes,EcoCash,29.61,351.28,0
Female,0,No,Yes,50,Yes,No,TelOne ADSL,One year,Yes,Bank debit order,54.11,2658.37,0
Female,0,Yes,No,12,Yes,Yes,ZOL Fibroniks,Month-to-month,Yes,ZIPIT,50.89,676.6,0
Female,0,No,Yes,20,No,No phone service,ZOL Fibroniks,One year,Yes,EcoCash,46.21,1000.66,0
Female,0,Yes,No,18,Yes,Yes,Econet Mobile,One year,Yes,ZIPIT,57.98,997.17,0
Male,1,Yes,Yes,9,Yes,No,TelOne ADSL,Month-to-month,Yes,Cash deposit,37.07,386.49,0
Male,0,No,No,53,Yes,No,None,Month-to-month,Yes,EcoCash,43.45,2220.87,0
Male,1,No,No,3,Yes,Yes,TelOne ADSL,Month-to-month,No,EcoCash,25.74,29.62,0
Female,0,No,Yes,29,Yes,No,TelOne ADSL,Month-to-month,No,EcoCash,72.67,2046.67,0
Female,0,Yes,Yes,35,Yes,No,None,Month-to-month,No,EcoCash,29.9,1021.41,0
Female,0,No,No,42,Yes,Yes,Econet Mobile,Month-to-month,Yes,EcoCash,34.17,1435.05,0
Male,0,No,No,14,Yes,No,Liquid Home,Month-to-month,Yes,EcoCash,41.77,521.92,0
Male,0,Yes,No,34,Yes,No,Econet Mobile,Month-to-month,Yes,EcoCash,50.01,1678.47,1
Male,0,No,No,57,Yes,No,Liquid Home,Month-to-month,No,ZIPIT,49.82,2792.34,1
Male,0,Yes,Yes,27,Yes,Yes,TelOne ADSL,Two year,Yes,EcoCash,8.0,227.6,0
Male,0,Yes,No,69,Yes,Yes,ZOL Fibroniks,Month-to-month,No,ZIPIT,69.81,4822.7,1
Female,1,No,Yes,31,Yes,No,None,Month-to-month,Yes,ZIPIT,66.98,2145.74,0
Female,1,No,No,56,Yes,Yes,None,One year,No,Cash deposit,60.54,3302.7,0
Male,0,No,No,8,Yes,No,Econet Mobile,One year,No,OneMoney,40.64,381.63,1
Male,0,No,No,62,Yes,No,Liquid Home,Month-to-month,Yes,EcoCash,60.46,3805.25,0
Female,1,Yes,Yes,35,Yes,No,Econet Mobile,Month-to-month,Yes,EcoCash,42.72,1468.13,1
Male,0,No,Yes,72,Yes,No,ZOL Fibroniks,Month-to-month,Yes,EcoCash,42.49,3040.68,1
Male,0,No,No,51,No,No phone service,Liquid Home,Two year,Yes,EcoCash,50.57,2595.34,0
Female,0,Yes,Yes,54,Yes,No,Econet Mobile,One year,Yes,EcoCash,47.78,2630.31,0
Female,0,Yes,No,10,Yes,No,ZOL Fibroniks,Month-to-month,Yes,ZIPIT,56.43,461.49,0
Female,0,No,Yes,41,Yes,Yes,ZOL Fibroniks,One year,Yes,Cash deposit,8.0,304.74,0
Male,0,Yes,Yes,53,Yes,No,TelOne ADSL,Month-to-month,No,OneMoney,36.4,1950.81,1
Female,0,No,Yes,59,Yes,No,Econet Mobile,Month-to-month,No,Cash deposit,16.02,948.47,0
Male,0,Yes,No,27,Yes,Yes,Liquid Home,Month-to-month,No,EcoCash,54.76,1479.63,1
Male,0,No,No,41,Yes,Yes,TelOne ADSL,One year,No,ZIPIT,21.58,803.17,0
Female,0,No,Yes,12,Yes,No,None,Two year,No,OneMoney,32.91,369.86,0
Female,0,No,Yes,31,Yes,Yes,ZOL Fibroniks,Month-to-month,No,EcoCash,54.85,1680.69,0
Male,1,No,Yes,34,No,No phone service,Econet Mobile,One year,Yes,OneMoney,61.55,2048.08,0
Female,0,Yes,No,2,Yes,Yes,TelOne ADSL,One year,No,Bank debit order,53.89,163.17,0
Male,0,No,No,66,Yes,No,Liquid Home,Month-to-month,Yes,EcoCash,51.55,3383.52,1
Male,0,No,No,46,Yes,Yes,ZOL Fibroniks,One year,No,EcoCash,16.63,722.08,1
Male,0,No,No,13,Yes,No,Liquid Home,Two year,Yes,EcoCash,19.69,353.9,0
Female,0,No,Yes,65,Yes,No,Econet Mobile,Month-to-month,No,ZIPIT,13.87,923.89,0
Female,0,No,No,50,Yes,Yes,TelOne ADSL,Month-to-month,No,EcoCash,18.99,957.49,0
Male,0,No,Yes,50,Yes,Yes,ZOL Fibroniks,One year,Yes,OneMoney,40.85,2035.89,1
Male,0,No,No,68,Yes,Yes,ZOL Fibroniks,One year,No,EcoCash,56.1,3781.06,0
Male,0,No,Yes,29,Yes,Yes,Econet Mobile,Month-to-month,Yes,EcoCash,56.03,1582.91,1
Male,1,No,No,25,Yes,No,Liquid Home,Month-to-month,No,EcoCash,8.0,141.32,0
Male,0,Yes,No,45,Yes,Yes,ZOL Fibroniks,One year,No,EcoCash,37.35,1663.98,0
Male,0,Yes,Yes,64,No,No phone service,None,Month-to-month,No,OneMoney,33.07,2040.68,0
Female,0,No,No,59,No,No phone service,ZOL Fibroniks,One year,No,EcoCash,8.0,517.0,0
Male,0,Yes,No,57,Yes,No,Econet Mobile,Month-to-month,Yes,Bank debit order,52.94,2983.88,0
Male,0,Yes,No,55,Yes,Yes,ZOL Fibroniks,Month-to-month,No,EcoCash,52.44,2927.02,1
Female,0,Yes,Yes,2,Yes,No,ZOL Fibroniks,One year,No,EcoCash,27.06,12.33,0
Male,0,No,No,35,Yes,No,Liquid Home,Month-to-month,Yes,EcoCash,32.43,1154.36,0
Male,0,No,No,25,Yes,No,Econet Mobile,Month-to-month,No,Cash deposit,40.62,945.22,1
Male,0,No,No,26,Yes,No,Econet Mobile,Month-to-month,Yes,EcoCash,45.45,1149.72,1
Male,0,No,Yes,62,Yes,No,Liquid Home,One year,Yes,EcoCash,26.32,1605.75,0
